;Date Time Fetched;Traveler ID;Project UUID;Project Id;Short Name;Items to inspect;Inspection Notes;Imageset Count;Batch Count;Audit Batch Count;Image Count;Record Count;State;Export States;Export State Diffs
1765;2020-09-04 13:44:10;18-1241;C07FFD98-5BF1-4A8B-88D7-CCA606091E2F;2864;Blocking Training—Rhode Island Naturalization Records, 1907–1991;{color:red}{color};{color:red}{color};500;13072;610;139075;0;BATCHING;\\IN_PROGRESS: 121490\\NA_AUDIT: 5955\\NA_BLOCKED: 17479;
1766;2020-09-04 13:43:12;18-1174;05121BA7-3C64-402A-9471-61FC30989A34;4228;Colombia—Catholic Church Records, 1693–2010 \[Part F\];{color:red}{color};{color:red}{color};13;24003;1143;38086;0;BATCHING;\\IN_PROGRESS: 22860\\NA_AUDIT: 1143\\NA_BLOCKED: 15236;
1767;2020-09-04 14:22:56;19-1095;F1A050E6-E2EE-4A0D-9E7B-665BED1160B0;4544;Italy (Italian Ancestors), Ancona—Civil Registration, 1544–1945 \[Part B\] TEST;{color:red}misAssignedDGS count: 24\\{color};{color:red}[F1A050E6-E2EE-4A0D-9E7B-665BED1160B0]{color};131;83;5;8200;0;BATCHING;\\IN_PROGRESS: 302\\NA_AUDIT: 20\\NA_BLOCKED: 93;
1768;2020-09-04 14:17:44;19-0801;BAB094AA-D447-4EA4-8B79-5B1A4B7D7069;4547;Italy (Italian Ancestors), Vicenza, Bassano del Grappa—Civil Registration, 1871–1943 \[Part C\] TEST;{color:red}{color};{color:red}{color};209;0;0;18410;0;BATCHING;;
1769;2020-09-04 15:01:54;20-0633;38928229-AD1B-4E85-A655-A130A8345E84;4384;Peru, Piura—Civil Registration, 1874–1996 \[Part L\];{color:red}{color};{color:red}{color};500;46112;2189;196327;0;BATCHING;\\IN_PROGRESS: 174995\\NA_AUDIT: 8717\\NA_BLOCKED: 21332;
1770;2020-09-04 15:02:09;20-0633;2BCA4E31-286C-4CBB-A9F6-F240EAE7B0C8;4385;Peru, Piura—Civil Registration, 1874–1996 \[Part M\];{color:red}{color};{color:red}{color};518;64889;3068;279083;0;BATCHING;\\IN_PROGRESS: 246233\\NA_AUDIT: 12229\\NA_BLOCKED: 32850;\\IN_PROGRESS: 3299\\NA_AUDIT: 168\\NA_BLOCKED: 337
1771;2020-09-04 14:51:21;20-0517;F8F7936E-1DBE-415D-981F-2DC45D766D2E;4328;South Africa—Dutch Reformed Church Registers, 1660–1970 TEST;{color:red}{color};{color:red}{color};350;3943;187;369528;0;BATCHING;\\IN_PROGRESS: 8598\\NA_AUDIT: 427\\NA_BLOCKED: 345;\\IN_PROGRESS: 8598\\NA_AUDIT: 427\\NA_BLOCKED: 345
1772;2020-09-04 12:47:04;16-0750;57912FB4-0DFB-4ADC-AE48-154B5246F69B;4074;Sweden, Jönköping—Church Records, 1600–1860 \[Part A\];{color:red}misAssignedDGS count: 1\\imagesets not assigned count: 1\\{color};{color:red}[57912FB4-0DFB-4ADC-AE48-154B5246F69B]{color};36;0;0;28538;0;BATCHING;;
1773;2020-09-04 14:48:07;20-0093;9B5A427E-24B9-4B56-AAAF-18B1ACC4381E;4549;UK, England, Middlesex—Parish Registers, 1539–1988 \[Part B\];{color:red}{color};{color:red}{color};239;2157;103;147451;0;BATCHING;\\IN_PROGRESS: 2054\\NA_AUDIT: 103\\NA_BLOCKED: 190;
1774;2020-09-04 15:23:53;20-1034;D86D9076-B039-447A-9873-693793CD1863;4543;US, California—Military Discharge Records, 1856–1965 Test;{color:red}{color};{color:red}{color};8;1099;51;4243;0;BATCHING;\\IN_PROGRESS: 3647\\NA_AUDIT: 174\\NA_BLOCKED: 596;
1775;2020-09-04 14:33:42;19-1410;2E62FB8C-2B73-450F-9BCA-A336A2BCAC49;4338;US, California—Passenger and Crew Lists for Various Ports, 1907–1956 \[Part B\] TEST;{color:red}{color};{color:red}{color};10;5748;271;10198;0;BATCHING;\\IN_PROGRESS: 5479\\NA_AUDIT: 271\\NA_BLOCKED: 4719;
1776;2020-09-04 15:17:18;20-0900;D6762C9D-8867-4723-99CB-D25A2DD82D37;4521;US, Massachusetts—Boston Tax Records, 1822–1918 \[Part B\] TEST;{color:red}{color};{color:red}{color};309;25664;1218;25334;0;BATCHING;\\IN_PROGRESS: 24446\\NA_AUDIT: 1218\\NA_BLOCKED: 888;
1777;2020-09-04 14:02:49;19-0218;34327950-11E3-40D6-B32C-B92D4C1C1448;4373;US, Michigan—Naturalization Records, 1837–1993 \[Part H\] TEST;{color:red}{color};{color:red}{color};95;183;9;88072;0;BATCHING;\\IN_PROGRESS: 694\\NA_AUDIT: 34\\NA_BLOCKED: 680;\\IN_PROGRESS: 694\\NA_AUDIT: 34\\NA_BLOCKED: 680
1778;2020-07-24 17:07:06;18-1320;EEC2A9E9-D915-427D-8D30-018A25FF9B5B;4138;US, New York—Index to Passenger Lists of Vessels Arriving at New York City, 1897–1902 \[Part B\];{color:red}{color};{color:red}{color};59;297644;14171;883242;0;BATCHING;\\IN_PROGRESS: 850353\\NA_AUDIT: 42511\\NA_BLOCKED: 1702;
1779;2020-07-24 16:04:34;16-0514;F025ADF0-12A0-463C-887E-D43E94B63693;4443;US, Ohio—Marriage Records, 1750–1990 \[Part L\] TEST;{color:red}{color};{color:red}{color};1;0;0;169;0;BATCHING;;
1780;2020-09-04 14:46:20;19-2019;572C177A-30AD-4B73-B292-CBFD65282082;4520;US, Oregon—Birth Records, 1903–1918 \[Part C\] TEST;{color:red}misAssignedDGS count: 1\\{color};{color:red}[572C177A-30AD-4B73-B292-CBFD65282082]{color};1;259;12;2100;0;BATCHING;\\IN_PROGRESS: 1232\\NA_AUDIT: 60\\NA_BLOCKED: 868;
1781;2020-09-04 15:24:13;20-1065;7574E9A3-BEC1-43B1-93F8-FD2E55140335;4545;US, Texas, Grimes County—Marriage Records, 1916–1976 TEST;{color:red}{color};{color:red}{color};9;0;0;6278;0;BATCHING;;
1782;2020-09-04 15:22:22;20-0974;9C6E08E0-2E20-46B3-947B-8A035C2EAB91;4548;US, Texas—Voter Records, 1867–1918;{color:red}{color};{color:red}{color};11;1262;60;4415;0;BATCHING;\\IN_PROGRESS: 1202\\NA_AUDIT: 60\\NA_BLOCKED: 3213;
1783;2020-09-04 14:27:12;19-1285;A9830AC2-219B-4D65-B1F7-AD06553251B6;3853;US, Washington—County Death Registers, 1881–1922 \[Part B\];{color:red}misAssignedDGS count: 5\\imagesets not assigned count: 4\\{color};{color:red}[A9830AC2-219B-4D65-B1F7-AD06553251B6]{color};1;1827;87;1790;0;BATCHING;\\IN_PROGRESS: 1740\\NA_AUDIT: 87\\NA_BLOCKED: 50;
1784;2020-07-24 17:58:36;19-1544;905D5458-C104-4DFA-8E30-F368218CE997;4425;Uruguay—Civil Registration, 1879–2001 \[Part F\];{color:red}{color};{color:red}{color};0;0;0;0;0;BATCHING;;
1785;2020-09-04 13:18:41;17-1602;0AC3B37C-77A9-4399-AC54-DB97D1F758B7;3403;Argentina, Corrientes—Civil Registration, 1880–1960 \[Part E\];{color:red}misAssignedDGS count: 400\\imagesets not assigned count: 400\\{color};{color:red}[0AC3B37C-77A9-4399-AC54-DB97D1F758B7]{color};400;17784;828;83667;58455;ACTIVE;ACCEPTED: 49524\\ {color:red}EXPORTED: 7{color}\\IN_PROGRESS: 34\\NA_AUDIT: 3538\\NA_BLOCKED: 11630\\NA_DUPLICATE: 257\\NA_NED: 21896\\NE_NO_PERSONAS: 319;
1786;2020-09-04 13:19:08;17-1602;B8FD2EB0-CF2E-4CE4-8FA3-DB11D336E2E6;3789;Argentina, Corrientes—Civil Registration, 1880–1960 \[Part L\];{color:red}misAssignedDGS count: 400\\{color};{color:red}[B8FD2EB0-CF2E-4CE4-8FA3-DB11D336E2E6]{color};400;14787;705;83667;26332;ACTIVE;ACCEPTED: 21358\\ {color:red}EXPORTED: 58{color}\\ {color:red}FAILED: 243{color}\\IN_PROGRESS: 40799\\NA_AUDIT: 3606\\NA_BLOCKED: 11738\\NA_DUPLICATE: 169\\NA_NED: 9140\\NE_NO_PERSONAS: 162;ACCEPTED: 4750\\ {color:red}EXPORTED: 58{color}\\ {color:red}FAILED: 237{color}\\IN_PROGRESS: -7199\\NA_DUPLICATE: 40\\NA_NED: 2065\\NE_NO_PERSONAS: 49
1787;2020-09-04 13:19:19;17-1602;D4BB6A52-BA00-4A5A-AB55-A90FA90EEB49;4461;Argentina, Corrientes—Civil Registration, 1880–1960 \[Part P\];{color:red}{color};{color:red}{color};344;6986;311;46164;4626;ACTIVE;ACCEPTED: 4255\\ {color:red}EXPORTED: 124{color}\\ {color:red}FAILED: 48{color}\\IN_PROGRESS: 34696\\NA_AUDIT: 1823\\NA_BLOCKED: 6910\\NA_DUPLICATE: 2\\NA_NED: 7\\NE_NO_PERSONAS: 1;ACCEPTED: 4255\\ {color:red}EXPORTED: 124{color}\\ {color:red}FAILED: 48{color}\\IN_PROGRESS: 33256\\NA_AUDIT: 1750\\NA_BLOCKED: 6643\\NA_DUPLICATE: 2\\NA_NED: 7\\NE_NO_PERSONAS: 1
1788;2020-09-04 13:19:32;17-1602;210E5CFC-D88D-4546-A81B-D6611BAB7918;2918;Argentina, Corrientes—Registro Civil, 1880–1930 \[Parte D\];{color:red}{color};{color:red}{color};487;27354;1301;119782;72210;ACTIVE;ACCEPTED: 57410\\ {color:red}EXPORTED: 234{color}\\ {color:red}FAILED: 152{color}\\IN_PROGRESS: 4525\\NA_AUDIT: 5164\\NA_BLOCKED: 16360\\NA_DUPLICATE: 627\\NA_NED: 40093\\NE_NO_PERSONAS: 381;ACCEPTED: 4522\\ {color:red}EXPORTED: 147{color}\\ {color:red}FAILED: 112{color}\\IN_PROGRESS: -5565\\NA_DUPLICATE: -92\\NA_NED: 836\\NE_NO_PERSONAS: 40
1789;2020-09-04 13:38:13;18-0878;40ED89EA-E80B-417B-BBC1-A7522A1155C0;2885;Argentina, Entre Rios—Civil Registration, 1860–1965 \[Part B\];{color:red}{color};{color:red}{color};160;4093;186;34187;33699;ACTIVE;ACCEPTED: 18484\\ {color:red}EXPORTED: 1{color}\\ {color:red}FAILED: 15{color}\\IN_PROGRESS: 15\\NA_AUDIT: 906\\NA_BLOCKED: 15028\\NA_DUPLICATE: 13\\NA_NED: 619\\NE_NO_PERSONAS: 12;ACCEPTED: 5\\IN_PROGRESS: -5
1790;2020-09-04 13:38:22;18-0878;4E91425C-5CDA-4980-B6F0-D8E7BF696E5C;3802;Argentina, Entre Rios—Civil Registration, 1860–1965 \[Part I\];{color:red}{color};{color:red}{color};149;3695;170;28844;9107;ACTIVE;ACCEPTED: 8616\\ {color:red}EXPORTED: 20{color}\\ {color:red}FAILED: 12{color}\\IN_PROGRESS: 7856\\NA_AUDIT: 941\\NA_BLOCKED: 9284\\NA_DUPLICATE: 26\\NA_NED: 2993\\NE_NO_PERSONAS: 39;ACCEPTED: 1206\\ {color:red}EXPORTED: 20{color}\\ {color:red}FAILED: 12{color}\\IN_PROGRESS: -1665\\NA_DUPLICATE: 2\\NA_NED: 418\\NE_NO_PERSONAS: 7
1791;2020-09-04 13:38:31;18-0878;90EBF9FA-7399-49AA-B9BF-912F454E1765;4213;Argentina, Entre Rios—Civil Registration, 1860–1965 \[Part J\];{color:red}{color};{color:red}{color};204;2989;132;29106;9000;ACTIVE;ACCEPTED: 6989\\ {color:red}FAILED: 6{color}\\IN_PROGRESS: 6915\\NA_AUDIT: 722\\NA_BLOCKED: 13692\\NA_DUPLICATE: 16\\NA_NED: 1446\\NE_NO_PERSONAS: 42;ACCEPTED: 564\\IN_PROGRESS: -722\\NA_DUPLICATE: 1\\NA_NED: 151\\NE_NO_PERSONAS: 6
1792;2020-09-04 13:38:40;18-0878;5A429AFD-8D89-425E-9DCB-C4672D9C5CB3;4237;Argentina, Entre Rios—Civil Registration, 1860–1965 \[Part K\];{color:red}{color};{color:red}{color};300;5121;236;48082;6548;ACTIVE;ACCEPTED: 4716\\ {color:red}EXPORTED: 11{color}\\ {color:red}FAILED: 6{color}\\IN_PROGRESS: 21285\\NA_AUDIT: 1339\\NA_BLOCKED: 20722\\NA_DUPLICATE: 6\\NA_NED: 1325\\NE_NO_PERSONAS: 11;ACCEPTED: 792\\ {color:red}EXPORTED: 11{color}\\ {color:red}FAILED: 6{color}\\IN_PROGRESS: -1000\\NA_DUPLICATE: 2\\NA_NED: 185\\NE_NO_PERSONAS: 4
1793;2020-09-04 13:38:51;18-0878;CA45EF94-B676-4489-966E-DFF3661C2054;4307;Argentina, Entre Rios—Civil Registration, 1860–1965 \[Part L\];{color:red}{color};{color:red}{color};300;17038;796;85306;3944;ACTIVE;ACCEPTED: 2036\\IN_PROGRESS: 62313\\NA_AUDIT: 3171\\NA_BLOCKED: 20756\\NA_DUPLICATE: 2\\NA_NED: 190\\NE_NO_PERSONAS: 9;ACCEPTED: 279\\IN_PROGRESS: -322\\NA_DUPLICATE: 1\\NA_NED: 41\\NE_NO_PERSONAS: 1
1794;2020-09-04 13:39:10;18-0878;8B1C0383-B804-4DFE-8098-C315C15C9C77;3414;Argentina, Entre Ríos—Civil Registration, 1860–1965 \[Part E\];{color:red}{color};{color:red}{color};357;16170;760;72358;14777;ACTIVE;ACCEPTED: 8229\\ {color:red}EXPORTED: 8{color}\\ {color:red}FAILED: 4{color}\\IN_PROGRESS: 50582\\NA_AUDIT: 2918\\NA_BLOCKED: 13417\\NA_DUPLICATE: 2\\NA_NED: 109\\NE_NO_PERSONAS: 7;ACCEPTED: 730\\ {color:red}EXPORTED: 8{color}\\IN_PROGRESS: -742\\NA_NED: 4
1795;2020-09-04 13:39:21;18-0878;F7E32EEF-8F08-4A42-8028-A5B6FD626C11;3687;Argentina, Entre Ríos—Registro Civil, 1860–1965 \[Parte G\];{color:red}{color};{color:red}{color};500;19999;933;97133;19201;ACTIVE;ACCEPTED: 13026\\ {color:red}EXPORTED: 2{color}\\IN_PROGRESS: 60619\\NA_AUDIT: 3684\\NA_BLOCKED: 22017\\NA_DUPLICATE: 14\\NA_NED: 1438\\NE_NO_PERSONAS: 17;ACCEPTED: 738\\IN_PROGRESS: -805\\NA_DUPLICATE: 2\\NA_NED: 65
1796;2020-09-04 13:39:31;18-0878;36F50F39-EE79-4F3E-A7D8-395EB10F08A9;3708;Argentina, Entre Ríos—Registro Civil, 1860–1965 \[Parte H\];{color:red}{color};{color:red}{color};500;21664;1022;103632;28054;ACTIVE;ACCEPTED: 16605\\ {color:red}FAILED: 12{color}\\IN_PROGRESS: 63881\\NA_AUDIT: 4016\\NA_BLOCKED: 22698\\NA_DUPLICATE: 5\\NA_NED: 419\\NE_NO_PERSONAS: 12;ACCEPTED: 796\\ {color:red}FAILED: 4{color}\\IN_PROGRESS: -811\\NA_DUPLICATE: 1\\NA_NED: 10
1797;2020-09-04 12:52:49;16-1380;86EE852A-309E-47CF-9391-39C9446364CD;1938;Austria, Carinthia, Gurk—Church Records, 1527–1986 \[Part C\];{color:red}{color};{color:red}{color};200;6962;332;24027;20704;ACTIVE;ACCEPTED: 4743\\ {color:red}EXPORTED: 5{color}\\IN_PROGRESS: 16820\\NA_AUDIT: 1169\\NA_BLOCKED: 570\\NA_DUPLICATE: 15\\NA_NED: 1872\\NE_NO_PERSONAS: 2;
1798;2020-09-04 15:06:52;20-0728;2CFD4FD9-FCF8-4919-8D35-6DEAB3877316;4293;Belgium, Namur—Civil Registration, 1791–1920 \[Part A\];{color:red}{color};{color:red}{color};300;35126;1663;262217;4106;ACTIVE;ACCEPTED: 1533\\ {color:red}FAILED: 4{color}\\IN_PROGRESS: 131140\\NA_AUDIT: 6618\\NA_BLOCKED: 121657\\NA_DUPLICATE: 3\\NA_NED: 68;ACCEPTED: 248\\IN_PROGRESS: 48284\\NA_AUDIT: 2411\\NA_BLOCKED: 31754\\NA_NED: 11
1799;2020-09-04 12:50:48;16-1196;CD9B01AE-7BCD-4F11-9725-BF77B6A3CF05;2650;België (Snelle Batch), Provincie Antwerpen—Burgerlijke Stand, 1851–1910 \[Deel G\];{color:red}{color};{color:red}{color};201;55423;2636;203883;29447;ACTIVE;ACCEPTED: 7659\\ {color:red}EXPORTED: 10{color}\\IN_PROGRESS: 163045\\NA_AUDIT: 8558\\NA_BLOCKED: 32739\\NA_DUPLICATE: 48\\NA_NED: 382;ACCEPTED: 126\\IN_PROGRESS: -132\\NA_DUPLICATE: 2\\NA_NED: 4
1800;2020-09-04 12:50:59;16-1196;488A502B-3D4D-4B2C-BB65-9B53B23BE6F4;2273;België (Snelle Batch), Provincie Antwerpen—Burgerlijke Stand, 1851–1910 \[Part D\];{color:red}{color};{color:red}{color};99;52107;2473;62432;10206;ACTIVE;ACCEPTED: 3341\\ {color:red}EXPORTED: 11{color}\\IN_PROGRESS: 48597\\NA_AUDIT: 2601\\NA_BLOCKED: 10276\\NA_DUPLICATE: 1\\NA_NED: 206;ACCEPTED: 27\\ {color:red}EXPORTED: 3{color}\\IN_PROGRESS: -30
1801;2020-09-04 12:51:09;16-1196;57B94C09-C5FD-4FAA-A7C0-404A8FC6AF47;2434;België, (Snelle Batch), Provincie Antwerpen—Burgerlijke Stand, 1851–1910 \[Deel E\];{color:red}{color};{color:red}{color};100;39061;1867;43832;20954;ACTIVE;ACCEPTED: 5554\\ {color:red}EXPORTED: 5{color}\\ {color:red}FAILED: 1{color}\\IN_PROGRESS: 31478\\NA_AUDIT: 1867\\NA_BLOCKED: 6635\\NA_NED: 159;ACCEPTED: 168\\ {color:red}EXPORTED: 5{color}\\ {color:red}FAILED: 1{color}\\IN_PROGRESS: -188\\NA_NED: 14
1802;2020-09-04 12:51:32;16-1196;5FDE4608-A36B-4228-B255-51A0E7EF61E9;1598;België, Provincie Antwerpen—Burgerlijke Stand, 1851–1910 \[Part C\];{color:red}image count: 110968!=111932\\{color};{color:red}[5FDE4608-A36B-4228-B255-51A0E7EF61E9]{color};200;33409;1587;111932;143005;ACTIVE;ACCEPTED: 37352\\ {color:red}EXPORTED: 114{color}\\IN_PROGRESS: 42831\\NA_AUDIT: 4211\\NA_BLOCKED: 26213\\NA_DUPLICATE: 352\\NA_NED: 4101\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 4;ACCEPTED: 222\\IN_PROGRESS: -227\\NA_DUPLICATE: 1\\NA_NED: 4
1803;2020-09-04 14:41:13;19-1671;F29EE7DF-3649-4946-BB60-FE203BE3F2A1;3756;Bolivia, Chuquisaca—Catholic Church Records, 1566–1970;{color:red}{color};{color:red}{color};133;50940;2416;100119;695319;ACTIVE;ACCEPTED: 92322\\ {color:red}EXPORTED: 17{color}\\ {color:red}FAILED: 26{color}\\IN_PROGRESS: 2750\\NA_AUDIT: 4804\\NA_BLOCKED: 3685\\NA_DUPLICATE: 152\\NA_NED: 1045\\NE_NO_PERSONAS: 122;ACCEPTED: 765\\ {color:red}FAILED: 2{color}\\IN_PROGRESS: -806\\NA_DUPLICATE: 1\\NA_NED: 25\\NE_NO_PERSONAS: 13
1804;2020-09-04 14:41:34;19-1671;0FE9DF8D-6CC6-472F-9AA5-A0D88F82D998;3863;Bolivia, La Paz—Catholic Church Records, 1566–1970;{color:red}{color};{color:red}{color};369;247651;11785;246091;58091;ACTIVE;ACCEPTED: 8014\\ {color:red}FAILED: 1{color}\\IN_PROGRESS: 228077\\NA_AUDIT: 11799\\NA_BLOCKED: 9950\\NA_DUPLICATE: 6\\NA_NED: 43;ACCEPTED: 685\\IN_PROGRESS: -687\\NA_NED: 2
1805;2020-09-04 14:41:45;19-1671;3761A906-4408-4A2F-A5FC-89E26BAB7D72;3904;Bolivia, Oruro-Tarija-Santa Cruz—Catholic Church Records, 1566–1970;{color:red}{color};{color:red}{color};183;63251;3001;125695;268638;ACTIVE;ACCEPTED: 39073\\ {color:red}EXPORTED: 53{color}\\ {color:red}FAILED: 12{color}\\IN_PROGRESS: 79964\\NA_AUDIT: 5973\\NA_BLOCKED: 5764\\NA_DUPLICATE: 150\\NA_NED: 662\\NE_NO_PERSONAS: 17;ACCEPTED: 3916\\ {color:red}EXPORTED: 52{color}\\ {color:red}FAILED: 4{color}\\IN_PROGRESS: -4073\\NA_DUPLICATE: 13\\NA_NED: 83\\NE_NO_PERSONAS: 5
1806;2020-09-04 14:42:00;19-1671;5E7785B1-0021-4EF3-B356-3985FE50E965;3864;Bolivia, Potosí—Catholic Church Records, 1566–1970;{color:red}{color};{color:red}{color};285;108209;5145;211265;162100;ACTIVE;ACCEPTED: 22570\\ {color:red}EXPORTED: 2{color}\\ {color:red}FAILED: 10{color}\\IN_PROGRESS: 181692\\NA_AUDIT: 10207\\NA_BLOCKED: 6747\\NA_DUPLICATE: 42\\NA_NED: 194\\NE_NO_PERSONAS: 8;ACCEPTED: 3667\\ {color:red}EXPORTED: 2{color}\\ {color:red}FAILED: 4{color}\\IN_PROGRESS: -3702\\NA_DUPLICATE: 4\\NA_NED: 24\\NE_NO_PERSONAS: 1
1807;2020-09-04 14:04:42;19-0313;16ED8CA3-E7A5-4484-A15F-4EA9A61AAD4C;3224;Brasil, Paraná—Registro Civil, 1852–1996 \[Parte A\];{color:red}misAssignedDGS count: 173\\imagesets not assigned count: 173\\{color};{color:red}[16ED8CA3-E7A5-4484-A15F-4EA9A61AAD4C]{color};200;60031;2857;243727;156633;ACTIVE;ACCEPTED: 64785\\ {color:red}EXPORTED: 156{color}\\IN_PROGRESS: 151710\\NA_AUDIT: 11009\\NA_BLOCKED: 23384\\NA_DUPLICATE: 356\\NA_NED: 2705\\ {color:red}NOT_EXPORTED: 13{color}\\NE_NO_PERSONAS: 618;
1808;2020-09-04 14:05:14;19-0313;B4391677-4816-4F3A-9E62-3614F4644B86;3510;Brasil, Paraná—Registro Civil, 1852–1996 \[Parte B\];{color:red}{color};{color:red}{color};436;203373;9686;1047182;746752;ACTIVE;ACCEPTED: 297114\\ {color:red}EXPORTED: 17{color}\\ {color:red}FAILED: 19{color}\\IN_PROGRESS: 620773\\NA_AUDIT: 46373\\NA_BLOCKED: 119591\\NA_DUPLICATE: 3979\\NA_NED: 5021\\NE_NO_PERSONAS: 668;ACCEPTED: 3163\\ {color:red}EXPORTED: 5{color}\\ {color:red}FAILED: 9{color}\\IN_PROGRESS: -3310\\NA_DUPLICATE: 49\\NA_NED: 75\\NE_NO_PERSONAS: 9
1809;2020-09-04 14:35:35;19-1494;E50929B3-6335-431C-A952-F2D6BC9B6858;4103;Brazil, Bahia—Civil Registration, 1877–1976 \[Part A\];{color:red}{color};{color:red}{color};200;11342;536;43450;47677;ACTIVE;ACCEPTED: 39402\\ {color:red}EXPORTED: 5{color}\\IN_PROGRESS: 1484\\NA_AUDIT: 2134\\NA_BLOCKED: 560\\NA_DUPLICATE: 83\\NA_NED: 1797\\REJECTED: 1\\NE_NO_PERSONAS: 118;ACCEPTED: 140\\IN_PROGRESS: -191\\NA_NED: 50\\NE_NO_PERSONAS: 1
1810;2020-09-04 14:36:30;19-1503;FAD28F8B-5978-41EF-A74F-DCAFC1981BA1;3758;Brazil, Minas Gerais—Civil Registration, 1879–1949 \[Parte A\];{color:red}{color};{color:red}{color};200;125236;5962;498111;102286;ACTIVE;ACCEPTED: 43176\\ {color:red}EXPORTED: 6{color}\\ {color:red}FAILED: 8{color}\\IN_PROGRESS: 414198\\NA_AUDIT: 22957\\NA_BLOCKED: 39077\\NA_DUPLICATE: 469\\NA_NED: 952\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 224;ACCEPTED: 1423\\ {color:red}FAILED: 4{color}\\IN_PROGRESS: -1468\\NA_DUPLICATE: 19\\NA_NED: 22
1811;2020-09-04 14:36:57;19-1503;9A2F1F0D-4B2E-45B0-821D-83CAD691FCFE;3967;Brazil, Minas Gerais—Civil Registration, 1879–1949 \[Parte B\];{color:red}{color};{color:red}{color};331;128198;6103;850382;32057;ACTIVE;ACCEPTED: 13843\\ {color:red}EXPORTED: 5{color}\\IN_PROGRESS: 468964\\NA_AUDIT: 24152\\NA_BLOCKED: 50539\\NA_DUPLICATE: 189\\NA_NED: 278\\NE_NO_PERSONAS: 19;ACCEPTED: 725\\IN_PROGRESS: 18120\\NA_AUDIT: 940\\NA_BLOCKED: 1964\\NA_DUPLICATE: 6\\NA_NED: 14
1812;2020-09-04 14:05:31;19-0313;A343B930-B3E3-4FEC-BE45-FD38935BFA54;3376;Brazil, Paraná—Civil Registration, 1852–1996 \[Part A2\];{color:red}misAssignedDGS count: 172\\{color};{color:red}[A343B930-B3E3-4FEC-BE45-FD38935BFA54]{color};199;51242;2439;241442;422751;ACTIVE;ACCEPTED: 157359\\ {color:red}EXPORTED: 375{color}\\ {color:red}FAILED: 25{color}\\IN_PROGRESS: 55548\\NA_AUDIT: 10945\\NA_BLOCKED: 21769\\NA_DUPLICATE: 851\\NA_NED: 4705\\ {color:red}NOT_EXPORTED: 8{color}\\NE_NO_PERSONAS: 802;ACCEPTED: 4045\\ {color:red}EXPORTED: 142{color}\\ {color:red}FAILED: 25{color}\\IN_PROGRESS: -4185\\NA_DUPLICATE: 24\\NA_NED: -45\\NE_NO_PERSONAS: -6
1813;2020-09-04 14:05:50;19-0313;E4E3E02E-64C0-4068-BC84-0B3C4B962D83;3766;Brazil, Paraná—Civil Registration, 1852–1996 \[Part C\];{color:red}{color};{color:red}{color};203;126402;6009;399590;241147;ACTIVE;ACCEPTED: 97308\\ {color:red}EXPORTED: 23{color}\\ {color:red}FAILED: 6{color}\\IN_PROGRESS: 261819\\NA_AUDIT: 18017\\NA_BLOCKED: 38676\\NA_DUPLICATE: 243\\NA_NED: 1436\\NE_NO_PERSONAS: 79;ACCEPTED: 4999\\ {color:red}EXPORTED: 20{color}\\ {color:red}FAILED: 3{color}\\IN_PROGRESS: -5132\\NA_DUPLICATE: 6\\NA_NED: 101\\NE_NO_PERSONAS: 3
1814;2020-09-04 14:59:50;20-0630;0CCC5F83-0E83-491B-9E05-D8BB8A1DC3EF;4316;Brazil, Rio Grande do Sul—Civil Registration, 1852–2002;{color:red}{color};{color:red}{color};80;82180;3911;180476;22558;ACTIVE;ACCEPTED: 8696\\ {color:red}EXPORTED: 6{color}\\ {color:red}FAILED: 3{color}\\IN_PROGRESS: 152227\\NA_AUDIT: 8048\\NA_BLOCKED: 19372\\NA_DUPLICATE: 46\\NA_NED: 123\\NE_NO_PERSONAS: 3;ACCEPTED: 960\\ {color:red}EXPORTED: 6{color}\\IN_PROGRESS: -973\\NA_DUPLICATE: 4\\NA_NED: 3
1815;2020-09-04 15:00:11;20-0630;92C2403B-0A4E-4065-95CC-E47B12D6362E;4317;Brazil, Rio Grande do Sul—Civil Registration, 1852–2002 \[Part C\];{color:red}{color};{color:red}{color};87;58653;2790;194485;15068;ACTIVE;ACCEPTED: 7266\\IN_PROGRESS: 159882\\NA_AUDIT: 8368\\NA_BLOCKED: 20417\\NA_DUPLICATE: 39\\NA_NED: 258\\NE_NO_PERSONAS: 15;ACCEPTED: 1310\\IN_PROGRESS: 12245\\NA_AUDIT: 674\\NA_BLOCKED: 1722\\NA_DUPLICATE: 6\\NA_NED: 16\\NE_NO_PERSONAS: 2
